@relation 'Adult-weka.filters.unsupervised.attribute.ReplaceMissingValues_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.2-A5-M-1_clustered-weka.filters.unsupervised.attribute.Remove-R1'

@attribute 0.425relationship=Husband+0.425marital-status=Married-civ-spouse-0.325marital-status=Never-married+0.271sex=Male+0.232age... numeric
@attribute 0.461education-num+0.242native-country=United-States-0.228native-country=Mexico+0.227education=Bachelors+0.224occupation=Prof-specialty... numeric
@attribute -0.424race=Asian-Pac-Islander+0.422native-country=United-States+0.385race=White-0.23native-country=Philippines-0.166native-country=India... numeric
@attribute -0.353age-0.336relationship=Unmarried-0.335marital-status=Divorced+0.332marital-status=Never-married+0.317relationship=Own-child... numeric
@attribute '0.441race=White-0.428race=Black-0.291native-country=United-States+0.29 native-country=Mexico+0.232relationship=Not-in-family...' numeric
@attribute -0.571workclass=Private+0.333workclass=Self-emp-not-inc+0.311workclass=Local-gov+0.254occupation=Farming-fishing+0.229occupation=Protective-serv... numeric
@attribute '-0.388relationship=Wife+0.362relationship=Not-in-family+0.267hours-per-week-0.244occupation=Prof-specialty+0.24 race=Asian-Pac-Islander...' numeric
@attribute -0.355race=Black+0.275race=Asian-Pac-Islander+0.273relationship=Wife+0.254occupation=Adm-clerical-0.228fnlwgt... numeric
@attribute 0.409occupation=Prof-specialty-0.32education=Some-college-0.275occupation=Exec-managerial-0.236occupation=Adm-clerical+0.209education=Prof-school... numeric
@attribute '-0.333occupation=Sales+0.312occupation=Protective-serv+0.3  workclass=Local-gov-0.275workclass=Self-emp-inc-0.273workclass=Self-emp-not-inc...' numeric
@attribute income {<=50K,>50K}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5}

@data
2.953694,2.782135,-1.250737,0.474798,0.359016,1.445446,-2.673623,-0.197695,3.174811,1.33386,>50K,cluster0
-2.587556,0.298779,-0.998479,-2.033561,-1.735557,-1.130693,0.396781,-1.534875,-0.679981,-0.42171,<=50K,cluster4
1.127314,-1.223495,0.999735,0.860423,-0.514121,-1.068665,-0.603523,0.131397,-0.669799,0.231958,<=50K,cluster2
1.958626,0.354685,-1.673111,-0.300882,-3.041655,1.731947,-0.85245,-2.778585,-1.190408,0.968596,<=50K,cluster0
1.677113,-0.323841,0.7611,0.559803,-0.359194,-1.054405,-0.427574,0.656826,-1.393074,0.272239,<=50K,cluster2
2.360861,1.530918,-0.28825,0.433445,-0.528016,0.50071,-0.439706,0.618393,-2.012778,0.929401,<=50K,cluster0
-0.762717,-6.917371,-1.991946,0.645425,4.85369,1.964263,-1.780435,-1.638742,-2.035426,0.875618,<=50K,cluster1
-0.732196,0.376875,1.0922,-0.82551,0.750024,-0.636209,2.005788,0.146073,-0.543289,0.683132,<=50K,cluster4
0.21648,3.819105,-0.737337,-0.277664,0.971281,1.344318,1.114223,-0.423176,-1.061917,0.222471,>50K,cluster0
1.090629,1.251262,-0.729235,1.113147,0.897371,-0.421265,-1.387308,-1.217251,1.64762,0.415937,>50K,cluster2
-0.618442,0.519449,1.220645,0.156382,0.357857,2.106219,2.800907,0.921132,0.638356,-1.243607,<=50K,cluster5
-0.985654,3.007281,-0.343044,1.198056,1.631348,-0.307093,-0.536418,-1.907817,1.470414,0.76188,<=50K,cluster5
-1.672444,-1.509103,-0.936956,2.404917,2.669849,0.770542,-0.745156,0.31878,0.809725,1.136054,<=50K,cluster5
2.719584,0.74662,0.045501,0.740317,0.297313,-1.454048,0.044259,-0.901368,-1.403676,-0.644725,>50K,cluster2
-0.97347,2.584303,-0.15441,-0.185321,0.831346,2.399518,-0.740259,-0.221713,0.556413,1.078983,<=50K,cluster5
-1.402064,1.607484,-0.101239,-3.587609,-0.222344,0.815226,-0.013095,2.213518,-0.472146,1.7641,<=50K,cluster4
-2.884232,-0.412897,1.772219,2.148634,-0.183947,0.256874,-0.4605,0.945372,0.617516,-1.804606,<=50K,cluster5
0.761876,-0.029735,-1.432142,0.397656,-2.735868,-0.743521,-0.967387,-1.980336,-0.222382,-1.43153,>50K,cluster2
-0.357538,-0.211443,1.247894,-1.493264,0.641315,-0.923248,3.11636,-0.347577,0.416602,1.49427,<=50K,cluster4
1.586126,0.457524,-0.000059,-1.403122,-0.062949,-0.17329,-1.478878,2.490094,-0.308845,-2.671704,>50K,cluster0
-3.310629,-0.410787,1.839185,2.214592,-0.262224,0.247664,-1.004349,1.484359,1.09182,-1.827814,<=50K,cluster5
1.582285,-1.097312,-0.905228,-1.665015,-3.904288,1.894945,-0.4334,-1.757687,0.383606,1.53718,<=50K,cluster0
1.70791,-1.793208,1.310358,0.03451,-0.678794,-0.882619,0.549709,0.070684,0.416181,1.197159,>50K,cluster2
-2.530576,0.762587,-0.492759,0.186614,-1.666118,-0.028769,1.096578,-0.325706,-0.459615,-1.669075,<=50K,cluster5
1.708062,-2.144906,-2.332168,0.222373,-2.502687,-1.537701,2.086704,1.359688,1.560518,1.026822,<=50K,cluster2
2.510106,-2.703182,0.577962,-1.53358,0.284151,1.314304,0.016303,0.599165,0.787848,-2.053551,>50K,cluster0
-1.088641,1.522324,-1.465112,0.756081,-1.400017,-0.358903,1.270191,-4.317541,-2.225797,-1.047032,>50K,cluster5
-1.088422,1.753861,0.339702,-1.380437,1.335676,-1.53465,1.157282,-0.26502,-1.06001,-0.3548,<=50K,cluster4
2.071821,-0.930247,-1.770323,1.839152,2.58262,-1.68711,0.038806,-0.099052,-1.602605,-0.012217,<=50K,cluster2
2.524093,1.057677,-0.101666,1.05754,0.454515,-1.187619,-0.603541,-0.972723,0.580673,-0.083571,<=50K,cluster2
-1.685492,-1.294776,1.657524,0.610329,0.458653,0.454294,1.501025,-0.878356,1.073131,0.188152,<=50K,cluster5
1.0577,-1.154959,1.161889,1.237146,-0.532129,-0.425928,-0.589902,-0.105731,-0.693588,0.22797,<=50K,cluster2
-0.953662,-2.024934,-0.290044,-2.472694,3.716518,0.555596,0.074073,-1.456159,0.980248,-0.212385,<=50K,cluster1
-1.256876,-0.251254,-1.018869,-1.84847,-2.000691,-0.184675,1.097952,-1.904583,1.515643,-0.768666,<=50K,cluster4
0.329934,-1.325473,-0.772831,-1.29988,-3.390726,-0.87812,-0.957843,-0.575492,-0.251401,0.397843,<=50K,cluster2
-2.067282,-2.15697,-0.420889,-1.735861,2.285957,3.163907,-0.368104,0.066692,1.393201,1.516616,<=50K,cluster1
-2.477059,-0.049376,1.633709,1.659685,-0.332701,-0.205768,0.267162,0.741112,0.066695,-0.622089,<=50K,cluster5
-2.313746,0.107093,-1.016054,-2.72705,-0.949511,-0.22683,0.08608,-0.634128,3.156948,-0.903472,<=50K,cluster4
3.289662,-1.316651,0.72358,-1.523279,-0.099422,3.002602,1.837573,1.539464,0.966325,-1.68169,<=50K,cluster0
-1.696874,-0.191832,-2.418674,-2.820157,3.884399,-1.432499,-0.627215,0.873399,-0.263037,1.037902,<=50K,cluster4
-1.368208,0.796845,0.504558,-2.943022,0.854943,-1.376499,1.253281,0.8664,-0.070252,1.296179,<=50K,cluster4
-2.184532,-1.618175,-0.623938,-1.37753,-2.548286,0.121149,0.228934,-3.925863,0.288901,-1.005685,<=50K,cluster4
-2.259998,0.055024,-1.024111,-3.234292,-2.410094,-1.505181,0.57043,-0.836692,-0.502535,-1.441338,<=50K,cluster4
-1.891092,0.920049,1.026019,0.845759,0.36173,-0.014104,0.749022,0.591272,-1.291234,0.62615,<=50K,cluster5
-2.121038,-1.18704,-1.675767,-0.866681,-0.448556,-0.20848,0.074349,-1.283325,-1.581916,-0.387568,<=50K,cluster4
-0.043493,2.841974,-0.211715,1.761759,1.501385,-0.040243,0.707166,-1.980211,2.7155,-0.601626,>50K,cluster5
1.863371,-0.58812,0.232436,-1.11438,-0.801262,1.661963,-0.662438,0.635551,0.788371,1.039799,<=50K,cluster0
-1.768097,2.284853,0.181926,-0.461176,0.272628,2.089295,-0.114397,1.566342,-1.170104,1.203489,<=50K,cluster5
2.700775,0.046165,-2.670557,1.931301,2.493827,-1.32141,0.23186,-0.49614,-2.716955,-0.497564,>50K,cluster2
3.641051,2.111584,-0.571562,-0.032889,0.026215,1.482012,-0.394224,-0.830596,-0.686394,1.2942,>50K,cluster0
-1.583527,-0.84272,1.918102,1.543577,-0.82649,0.241053,0.884708,0.017695,0.939822,0.955401,<=50K,cluster5
2.119439,0.887382,-0.091506,1.284428,0.422188,-1.080172,-1.12124,-1.292156,0.38469,0.04423,>50K,cluster2
0.26471,-0.270747,0.165969,-1.627139,-0.383477,1.188167,-2.106002,3.316688,1.237719,-1.026353,<=50K,cluster0
2.369777,1.11431,-0.046247,0.259164,-1.172184,3.115778,-1.038451,-0.227642,-1.778761,3.694223,<=50K,cluster0
-2.067286,0.818066,1.189974,2.656741,-0.03708,0.56541,-1.135895,0.542214,0.823494,-0.223602,<=50K,cluster5
-0.430123,0.497775,0.972609,-0.798354,0.816,-0.718127,1.929294,-0.114474,-0.580431,0.64459,<=50K,cluster4
1.373323,-1.041746,0.836193,-0.756279,-0.637564,-1.105907,-0.395236,0.943153,-0.145117,1.163023,<=50K,cluster2
1.551264,-1.046179,0.799124,-0.820691,-0.599972,-1.108989,-0.206636,0.739095,-0.308083,1.164059,>50K,cluster2
-2.551812,0.081159,0.962732,-0.194349,0.465276,-0.166788,0.679399,0.147429,1.081442,0.316064,<=50K,cluster5
2.385593,0.445566,0.367869,0.723121,-0.083598,-1.504813,-0.102464,-0.446188,-1.598268,0.944404,>50K,cluster2
1.282426,-1.00426,0.918074,-0.495756,-0.691681,-1.067633,-0.24271,0.970815,-0.242963,1.207993,<=50K,cluster2
1.375417,2.436714,-0.991209,0.417463,0.828634,-1.489019,-3.40122,0.633018,2.665451,-1.087781,>50K,cluster2
-0.484223,1.18337,-2.054976,-0.771298,-2.485706,-1.748102,-3.233219,-0.125679,-1.777471,-0.519486,<=50K,cluster4
-2.374224,-0.340593,-1.948445,-5.157732,-2.349642,2.141005,-2.171504,-0.35018,2.357781,-1.844235,<=50K,cluster4
-1.649989,1.511415,0.953492,1.31971,-0.843049,2.947328,-0.789588,1.909912,-1.135233,1.450664,<=50K,cluster5
-1.169769,0.101618,1.136561,0.245131,0.312982,-0.000867,0.781364,-0.425258,0.170033,0.344269,<=50K,cluster5
1.982417,-3.868516,-6.847595,1.458828,-1.837586,2.100405,5.238998,4.106151,1.957147,-0.329211,>50K,cluster3
-2.877912,-0.271766,1.417545,1.192704,-0.431263,0.252232,-0.216264,0.999701,0.999744,-0.009912,<=50K,cluster5
-2.313797,-0.165382,0.525604,-1.715023,0.307099,-0.689121,0.291161,-0.176461,0.914219,-0.120141,<=50K,cluster4
-0.688517,1.530983,0.062196,-2.086991,1.630115,-1.482179,0.588259,0.143464,0.382404,-0.819788,<=50K,cluster4
-0.690573,-1.877103,1.143917,-2.403452,1.470307,0.030881,1.951299,-0.20179,1.251209,0.071048,<=50K,cluster4
-1.098809,2.420169,0.078062,0.505804,0.974981,-0.956553,-0.520109,-0.142212,0.668956,-0.184878,<=50K,cluster5
1.967392,-1.162017,1.121756,0.023681,-0.465877,-1.23775,0.790728,0.245948,-0.05195,-0.442845,<=50K,cluster2
-3.278776,-1.189347,1.757177,2.328674,-0.464126,1.039974,-1.265463,0.639045,1.576263,-0.92078,<=50K,cluster5
1.864977,-0.527479,0.851066,0.362907,-0.270953,-1.03347,-0.317217,0.745183,-0.827578,-1.440996,<=50K,cluster2
1.015361,-2.325584,1.471388,0.882904,-0.556385,-0.275926,-0.397971,-0.329768,0.462582,0.191743,<=50K,cluster2
2.502753,-1.074928,-7.597595,2.160505,-1.186357,0.442446,4.398632,3.514761,-1.981112,-1.713042,>50K,cluster3
-2.09484,-0.317777,-1.101559,3.351019,2.481933,0.610898,-1.418129,0.586844,-0.002374,0.867747,<=50K,cluster5
2.354824,-0.823579,0.742926,-0.699473,-0.280746,-1.314553,0.378706,0.367416,0.034838,-0.039664,>50K,cluster2
-1.245179,2.63157,-0.06329,1.15737,1.520523,-0.639059,0.224142,-1.249593,0.793639,-0.010678,<=50K,cluster5
0.274509,-0.89399,0.769591,-0.715229,-0.397042,-1.571887,-1.636904,1.836148,0.35925,0.930699,>50K,cluster2
2.286285,-0.853803,0.754429,-0.608468,-0.291053,-1.28356,0.339783,0.258292,-0.064991,-0.001878,>50K,cluster2
-2.989692,-1.952496,1.515296,1.570188,-0.080778,1.204485,-0.987962,0.15086,1.192127,-0.936688,<=50K,cluster5
4.554801,0.882699,-0.138924,-0.457669,0.593393,3.073133,2.160503,0.392246,0.470302,-1.740897,<=50K,cluster0
-0.395182,3.077927,-0.170935,1.86614,0.272179,2.932317,-1.613131,-0.761482,1.767489,1.743876,<=50K,cluster5
-1.687804,0.766134,0.863712,-0.420033,0.336288,-0.672446,-0.09348,0.624592,1.560854,0.597917,<=50K,cluster4
0.432693,-2.260201,-0.468605,-0.251306,-3.279581,-0.441104,-0.456931,-2.832233,-0.171802,0.335368,<=50K,cluster2
1.865364,-1.047724,1.056836,0.498662,-0.47222,-0.686042,-0.058848,0.440684,-0.538264,0.123085,>50K,cluster2
-1.638327,1.365039,0.701784,0.477956,0.868752,-0.387766,0.725187,0.091442,-1.328375,-0.659524,<=50K,cluster5
-2.422516,0.857181,1.228371,2.014158,-0.173585,-0.076466,-0.56919,1.112129,-1.321462,0.0329,<=50K,cluster5
-0.069405,-0.312832,0.351561,0.041078,-0.147646,-1.76757,-2.715803,1.485938,-0.882182,-0.200699,>50K,cluster2
-1.982343,1.738661,-2.321306,2.005732,3.649846,-0.775622,-0.679646,-0.267008,-0.145247,1.073763,<=50K,cluster5
2.399887,-0.106043,0.588739,-0.232815,-0.815589,1.898189,-0.517668,0.826781,-0.493411,1.371955,>50K,cluster0
-2.055626,1.302769,-1.462481,-2.496639,-2.06816,-1.590622,0.142115,-1.280997,-1.753645,-1.550316,<=50K,cluster4
-0.428847,2.812851,-0.467109,-1.220973,1.949452,-1.453267,0.579483,-0.99616,0.819769,0.051775,<=50K,cluster4
-2.10241,-0.951147,1.898575,2.164596,-0.549025,0.428804,0.524409,-0.36019,0.683329,0.880121,<=50K,cluster5
3.183225,1.622026,-0.580871,-0.076179,-0.204198,0.881039,-0.582974,-0.434404,-1.060225,-0.269027,>50K,cluster0
3.008686,1.493604,-0.478467,1.260829,0.585588,-0.747147,-0.880502,-1.6709,2.238905,-0.748762,>50K,cluster2
-1.152096,0.570656,0.61722,-1.289342,0.889685,-0.447921,1.182103,0.110529,-0.297725,-0.240303,<=50K,cluster4
-1.300863,2.296434,0.177181,1.212914,1.292144,-0.822148,0.846102,-1.275117,-1.377665,-0.473203,<=50K,cluster5
1.419288,-5.146565,-1.29715,-0.206097,2.271786,-0.184716,-0.552277,-0.710007,-0.195182,0.518721,<=50K,cluster1
2.182513,0.985255,-0.0399,1.337106,0.394122,-1.108903,-0.891395,-1.045605,0.495609,0.007766,<=50K,cluster2
-1.451979,1.132621,0.480568,-1.537408,1.186017,-1.040185,0.94238,-0.303377,1.470568,0.985746,<=50K,cluster4
0.102487,2.77108,-0.156616,0.522127,0.092641,3.800818,0.662505,-1.495647,-1.199625,3.551932,<=50K,cluster0
-1.824325,0.25575,1.622969,2.647241,-0.294815,0.264077,0.229213,0.621294,-1.081124,-1.31859,<=50K,cluster5
-2.418627,1.727813,-1.65862,-0.186012,-2.17551,-1.085795,-0.505542,-1.996126,-1.762544,-0.768615,<=50K,cluster4
1.802511,-1.74058,1.154858,-0.793686,-0.832305,-1.032692,-0.134289,0.270658,1.327992,0.946313,<=50K,cluster2
0.398673,3.064551,-0.189509,-1.019399,1.526825,0.139239,2.552849,0.137441,-1.577457,-2.513865,<=50K,cluster4
0.62748,1.844256,-4.333163,0.958406,-1.137273,-2.026967,-2.173432,1.714742,2.35455,0.313753,<=50K,cluster3
-1.582735,-0.969588,1.88886,1.689878,-0.563146,0.272254,0.987963,0.037179,0.529482,1.060651,<=50K,cluster5
-0.270759,0.269775,1.044727,-1.308206,0.856702,-1.174532,3.159841,-0.705318,-0.455407,-0.01659,<=50K,cluster4
1.938219,0.76952,0.125793,0.507869,-0.045908,-1.38584,-0.609052,0.304844,-0.964556,0.212816,>50K,cluster2
-3.36039,0.312972,-2.606644,1.552479,-1.410319,-0.350336,1.329933,1.674,0.742586,-0.444754,<=50K,cluster5
1.638161,-1.764523,1.332041,0.053779,-0.936951,-0.834764,0.415599,-0.394291,0.460688,1.191594,>50K,cluster2
1.82449,-1.240091,1.025656,-0.140542,-0.421185,-1.249054,0.23413,0.177708,0.146311,-0.555674,>50K,cluster2
-1.356339,-1.939,-7.554407,2.015356,-1.882726,-2.834864,-0.548691,6.627632,-1.081049,2.254589,<=50K,cluster3
-1.74093,0.796451,0.663863,-2.373866,0.735708,-1.265156,1.262548,0.846165,-0.274756,1.426291,<=50K,cluster4
-1.223509,1.505486,0.73108,1.242094,0.768122,-0.636796,1.17476,-0.801312,-1.25728,1.218329,<=50K,cluster5
-1.459521,2.240198,0.140654,0.317975,1.312674,-0.58848,-0.140497,-0.490958,1.035287,0.480968,<=50K,cluster5
1.328276,0.23488,0.513281,0.333562,-0.382428,-1.136698,-0.817928,0.626704,-1.422719,1.115511,>50K,cluster2
3.056292,-0.304705,0.612337,-0.025388,-0.07369,2.631998,1.171947,1.646787,-1.186436,-2.875078,>50K,cluster0
-0.942671,1.800048,0.707769,1.800689,0.992684,-0.740242,1.610284,-0.697444,-0.418125,-0.995722,<=50K,cluster5
2.052875,0.144507,-8.226917,3.874012,-0.946587,-2.037245,1.65271,1.466843,1.85205,0.754326,>50K,cluster3
-3.635676,0.462443,-0.800855,1.80743,-2.516682,0.802451,-2.366161,-2.467887,-0.682874,-0.8407,<=50K,cluster5
-0.80029,2.916619,-2.183112,-1.835903,-0.909993,1.466959,1.065183,-1.882927,0.448845,-1.587101,>50K,cluster4
-2.263226,0.228852,1.669829,2.677281,-0.361697,0.259024,-0.393243,1.097757,-0.623304,-1.33631,<=50K,cluster5
-1.689439,0.026043,1.128258,1.061682,0.504612,-0.373293,0.94441,-0.610281,-0.394037,0.37297,<=50K,cluster5
2.99222,-0.150672,0.514413,-0.747343,-0.216656,1.449262,0.498187,1.789329,-0.479178,-2.476971,<=50K,cluster0
-1.706891,-6.817149,-2.44577,0.277322,5.340081,1.290849,-2.750944,-1.654004,-2.429252,0.659395,<=50K,cluster1
-2.197713,1.118374,0.787818,0.865935,0.713186,-0.404185,0.325082,-0.184481,-1.635066,0.472972,<=50K,cluster5
-1.788266,0.024654,0.355459,-3.046058,1.096218,-0.951472,0.058809,0.940072,2.666491,-0.617263,<=50K,cluster4
2.739109,-0.514748,0.658436,-0.639246,-0.421411,1.428153,1.069556,0.966586,-0.222963,-0.856259,<=50K,cluster0
2.218687,-0.876987,1.041708,0.49649,-0.462678,-0.785786,0.258015,0.56694,-0.521623,0.21406,<=50K,cluster2
-0.68767,-0.299625,1.228652,-1.547986,0.387013,-0.85386,2.433123,-0.839134,0.579758,1.511139,<=50K,cluster4
-2.13108,0.273149,1.026928,0.519942,0.857569,-0.122913,0.532986,-0.315685,0.143922,-0.928142,<=50K,cluster5
3.508531,0.624581,-0.073714,-0.761172,0.117166,1.535452,-0.103549,0.796989,1.531432,-0.148419,<=50K,cluster0
3.177044,-1.282271,0.780138,-1.463403,-0.144018,2.994919,1.805433,1.81159,1.122028,-1.664181,<=50K,cluster0
-3.189552,1.059984,-0.827362,1.343618,-2.394774,0.163183,-1.882048,-1.390225,0.986592,-0.483215,<=50K,cluster5
0.772441,1.049741,-0.199403,-0.080025,0.337376,-1.426315,-3.229403,1.58676,0.269486,-0.452113,>50K,cluster2
2.393916,-1.479975,0.875715,-0.691587,-0.536826,1.776462,0.736494,0.264964,0.732141,-0.079851,<=50K,cluster0
-0.360776,-0.402688,1.205498,-0.700434,0.287841,-0.366748,2.266115,-0.985231,1.13385,1.021178,<=50K,cluster4
-1.793191,-0.132925,-0.410405,0.12487,-2.194859,0.265489,1.345211,-2.078042,-0.758448,-0.298599,<=50K,cluster5
-1.355666,1.921373,0.449599,1.268116,0.825809,-0.541636,0.919106,-0.481308,-1.037817,0.699111,<=50K,cluster5
-1.381471,0.600032,0.714321,0.27674,0.772626,-0.170343,0.825725,-0.450076,0.573959,0.195682,<=50K,cluster5
1.670579,-0.795143,0.481959,-1.466896,-0.77688,2.030905,-1.311862,1.147573,0.425236,1.111361,<=50K,cluster0
1.925157,-1.785225,1.176126,-0.498685,-0.826489,-0.937401,0.280533,-0.353359,0.700338,1.070549,<=50K,cluster2
-2.976393,-6.238549,-2.118225,1.406076,5.378085,2.804817,-1.655868,-1.661527,-2.057389,0.085653,<=50K,cluster1
-1.228326,-1.375045,1.106659,0.775025,-0.07226,0.074407,1.325685,-0.121142,0.671553,1.067274,<=50K,cluster5
0.091485,2.690116,-0.193878,0.854322,1.583077,-0.2058,0.638899,-1.786126,1.85184,0.712457,<=50K,cluster5
-3.279745,-2.231161,-3.781342,-0.569028,-3.3325,0.100666,-1.044223,-3.728311,-1.84441,-2.204267,<=50K,cluster4
0.331563,-1.869549,-0.761122,-0.890165,-3.290802,-0.448767,-0.621286,-1.629113,0.379989,-0.46699,<=50K,cluster2
-1.240717,1.341201,0.957783,1.309877,0.758688,-0.582995,1.396028,-0.415998,-0.662742,-0.370646,<=50K,cluster5
2.018393,-0.910873,0.925674,0.483323,-0.287792,-1.028687,0.011475,-0.304501,-0.230751,0.85554,>50K,cluster2
2.325367,-0.00668,0.339709,-0.609025,-1.475179,3.120937,-0.59759,0.422277,-0.2109,3.543612,>50K,cluster0
-1.394421,-0.465057,1.402596,0.191533,0.676783,1.278391,2.034022,0.463627,1.27947,-0.324648,<=50K,cluster5
-2.521626,1.438858,-1.055391,0.645243,-3.818416,4.595224,-1.592748,-0.738986,-1.818321,1.883941,<=50K,cluster5
0.176121,2.098748,0.311251,0.776247,1.086971,1.796543,2.308022,-0.136044,-0.345644,-2.051503,<=50K,cluster0
1.232004,-1.097173,0.672108,0.026314,0.021924,-0.532456,-2.018267,0.431982,2.758332,-0.603858,<=50K,cluster2
-1.272258,1.72517,-0.118127,-1.938547,0.919245,-1.488688,-0.51216,0.085671,0.480245,0.347401,<=50K,cluster4
-0.976797,-0.239322,-3.299444,0.052775,3.762895,-0.30532,0.752613,-0.234141,-1.018127,0.15369,<=50K,cluster1
-1.24287,1.848345,0.53614,2.79736,0.493629,-0.024523,-0.794917,-0.55282,1.118854,-0.221973,<=50K,cluster5
2.308694,0.815698,0.220423,1.189836,0.160195,-1.404015,-0.05111,-0.483108,-1.234606,-0.594271,>50K,cluster2
0.818744,-1.552826,1.042879,0.203887,-0.696845,-0.594808,-0.298472,0.273087,0.626995,0.385374,<=50K,cluster2
2.311071,0.819748,0.221795,1.188039,0.159396,-1.406137,-0.045716,-0.46883,-1.224949,-0.596961,>50K,cluster2
1.740625,-1.366476,0.83084,-0.511769,-1.029689,2.217286,-1.339181,-0.227035,1.016409,1.220908,<=50K,cluster0
2.433723,0.874757,-0.233479,0.79864,0.527722,-1.169537,-1.146514,-1.320389,0.53039,-0.059527,>50K,cluster2
1.727811,-0.119533,0.415704,-1.086204,-1.281601,1.007546,-0.011997,1.754004,-1.366183,1.790208,>50K,cluster0
-2.096779,-2.015111,-1.867581,-3.130966,-0.3832,-0.201719,-1.474444,-1.264879,1.741375,-2.767721,<=50K,cluster4
1.789393,-0.102635,0.676296,0.540209,-0.209765,-1.438551,-0.342143,0.303246,-0.808217,0.949608,>50K,cluster2
-0.192068,-0.078952,0.389434,-1.275612,-0.422587,-1.777973,-2.492714,2.924187,-0.142978,0.91335,<=50K,cluster4
1.894451,-4.702957,-1.023891,-0.424022,2.386847,2.780869,0.204908,1.512501,0.284631,0.015441,<=50K,cluster1
-1.044664,-1.505015,0.532069,-0.775753,-0.176977,-0.728836,-3.539509,1.80408,1.226097,-1.133762,<=50K,cluster4
2.734227,1.268954,-0.432605,0.42234,0.616964,-0.886307,-1.534213,-1.25808,1.628925,0.588941,>50K,cluster2
2.371124,-0.0383,0.52736,0.792395,-0.279959,-1.187008,0.082452,-0.901463,-0.20356,0.325428,<=50K,cluster2
0.397834,2.387672,-0.031917,-0.50289,1.579462,-1.514782,1.991481,-1.258883,-1.199114,-0.328192,>50K,cluster4
-1.071747,-0.603944,0.334836,-0.178194,1.160822,-0.524788,2.168614,-1.339195,-0.567232,-0.144456,<=50K,cluster4
1.596745,-1.723001,1.399364,0.23611,-0.741454,-0.873944,0.647231,0.310486,0.500314,1.203638,<=50K,cluster2
2.69718,-0.172511,0.64867,-0.201858,-0.313303,1.56914,0.576143,1.599279,-0.811014,-2.333567,<=50K,cluster0
-2.371696,1.505629,0.787093,1.094519,0.842094,-0.693464,0.166103,-0.222938,-0.776514,-0.394581,<=50K,cluster5
-0.221543,2.581598,-0.244543,-1.352579,1.748393,-1.71229,1.493904,-0.803286,-1.194283,-0.501358,>50K,cluster4
-1.603826,0.119348,0.566976,-2.470798,0.331026,-1.603901,0.588563,0.152224,-0.734259,-0.519657,<=50K,cluster4
-2.375153,1.815172,0.022251,-1.17876,-0.713997,1.51818,-1.126429,2.557784,-2.467223,0.570006,<=50K,cluster4
-3.253709,-1.09668,1.792781,2.29047,-0.487581,0.990476,-1.181109,1.003767,1.83141,-0.984321,<=50K,cluster5
2.170776,-0.017375,0.177483,-0.232177,-0.519568,0.845297,-0.792072,0.145912,-0.01918,1.612319,>50K,cluster0
0.721238,-2.215382,-0.657587,-0.911112,-3.235124,-1.188706,-0.32357,-2.187773,0.205557,0.210931,<=50K,cluster2
-1.746205,-0.770124,-0.247576,-0.588001,-2.336907,-0.027888,1.900407,-2.265233,0.549151,0.496665,<=50K,cluster4
-2.793998,1.634372,0.743055,1.000774,-0.73728,2.830983,-2.174676,2.056121,-1.216178,1.419821,<=50K,cluster5
0.258225,-0.921726,0.760196,-0.702917,-0.391571,-1.557353,-1.673848,1.738367,0.293114,0.949124,<=50K,cluster2
-1.55809,0.770119,1.293208,1.445686,0.518228,-0.188556,1.36391,0.310605,-0.724077,-1.039855,<=50K,cluster5
1.059279,3.006506,-0.36242,-1.52525,1.570473,1.429534,2.090849,0.030896,0.237501,-0.650921,<=50K,cluster0
1.665604,-1.22434,1.172448,0.24704,-0.517416,-1.174429,0.515436,0.210381,-0.094428,-0.370022,<=50K,cluster2
-0.438364,-0.298006,1.102041,-2.03277,0.476802,-0.953039,2.329125,-0.722079,0.844874,1.392973,<=50K,cluster4
-1.152757,-2.244974,0.161718,-2.263048,3.198952,0.086534,0.807125,-0.733833,-0.535388,0.617453,<=50K,cluster1
1.397453,-1.220309,1.201509,1.016015,-0.585806,-0.512432,-0.184825,0.118554,-1.042566,0.492784,<=50K,cluster2
-1.370442,1.271838,0.712542,-1.258298,1.072223,-1.181827,1.244234,0.774696,-0.918238,-1.077271,<=50K,cluster4
0.829672,0.771445,0.080554,-1.072965,-0.804926,1.251551,-2.937302,2.262715,-0.444676,1.206256,<=50K,cluster0
-2.921494,-0.064115,0.997712,0.116092,0.421841,-0.049426,0.314045,-0.201307,0.805569,0.456789,<=50K,cluster5
-1.230107,-0.843293,0.825378,-1.243172,0.235676,-1.202427,1.305519,-1.239998,0.64538,0.719562,<=50K,cluster4
-0.273396,0.739014,0.120658,-0.53861,-0.267486,-1.632291,-3.801951,3.444414,-0.869289,0.009163,>50K,cluster4
-3.166285,0.927859,1.318919,1.681943,-0.454006,0.137774,-1.256313,2.47034,-0.806447,0.079876,<=50K,cluster5
-2.750029,-0.861197,0.623756,0.540556,0.057953,0.186151,-0.120476,0.186798,0.638358,0.160247,<=50K,cluster5
-0.398712,-0.660699,0.405497,-0.87892,-0.343191,-1.346032,-2.500317,2.024687,0.673443,0.046895,>50K,cluster4
