@relation 'CarEvaluation-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N15-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-9-S1-seed1_clustered-weka.filters.unsupervised.attribute.Remove-R1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute eval {unacc,acc,good,vgood}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
0.008546,0.985022,0.920087,0.976093,0.157725,0.833573,0.709807,0.268544,0.932063,0.900292,0.994312,0.962288,0.031444,0.014587,0.022982,unacc,cluster3
0.008547,0.009385,0.920091,0.976094,0.157736,0.833603,0.709838,0.26854,0.932067,0.900299,0.994312,0.962292,0.03144,0.014585,0.183924,unacc,cluster3
0.008545,0.724029,0.920105,0.976093,0.157745,0.833576,0.990134,0.268522,0.93207,0.900295,0.994313,0.962285,0.031445,0.982145,0.990774,unacc,cluster3
0.008545,0.98502,0.920099,0.976093,0.157743,0.833566,0.990132,0.268525,0.932069,0.900297,0.994313,0.962285,0.031448,0.982145,0.022979,unacc,cluster3
0.008546,0.009384,0.920103,0.976093,0.157754,0.833595,0.990133,0.268522,0.932073,0.900305,0.994313,0.962289,0.031445,0.982143,0.183906,unacc,cluster3
0.008546,0.724019,0.920095,0.976093,0.157738,0.833589,0.012492,0.268543,0.932067,0.900297,0.994313,0.962286,0.031442,0.876466,0.990776,unacc,cluster3
0.008545,0.98502,0.92009,0.976092,0.157737,0.833578,0.01249,0.268546,0.932066,0.900299,0.994312,0.962287,0.031445,0.876466,0.022984,unacc,cluster3
0.008546,0.009384,0.920094,0.976093,0.157747,0.833608,0.012492,0.268543,0.93207,0.900306,0.994312,0.962291,0.031441,0.876456,0.183937,unacc,cluster3
0.985326,0.724063,0.028408,0.976099,0.157772,0.96796,0.709866,0.269368,0.034845,0.900307,0.994313,0.962291,0.031444,0.01459,0.990776,unacc,cluster3
0.985325,0.985023,0.028406,0.976099,0.15777,0.967957,0.709834,0.269372,0.034845,0.90031,0.994312,0.962291,0.031448,0.01459,0.022983,unacc,cluster3
0.985327,0.009386,0.028407,0.976099,0.157781,0.967964,0.709864,0.269368,0.034847,0.900317,0.994312,0.962295,0.031444,0.014589,0.183935,unacc,cluster3
0.985324,0.724042,0.028412,0.976099,0.15779,0.967958,0.990135,0.26935,0.034848,0.900313,0.994313,0.962288,0.031449,0.982149,0.990775,unacc,cluster3
0.985324,0.985021,0.02841,0.976098,0.157789,0.967956,0.990133,0.269353,0.034848,0.900315,0.994313,0.962288,0.031453,0.982149,0.022981,unacc,cluster3
0.985326,0.009385,0.028411,0.976098,0.157799,0.967962,0.990135,0.26935,0.03485,0.900322,0.994312,0.962292,0.031449,0.982147,0.183917,unacc,cluster3
0.985325,0.724032,0.028409,0.976098,0.157783,0.967961,0.012494,0.269371,0.034847,0.900314,0.994313,0.962289,0.031446,0.87649,0.990777,unacc,cluster3
0.985325,0.985021,0.028407,0.976098,0.157782,0.967958,0.012492,0.269374,0.034846,0.900317,0.994312,0.962289,0.031449,0.87649,0.022985,unacc,cluster3
0.985326,0.009385,0.028408,0.976098,0.157792,0.967965,0.012494,0.269371,0.034849,0.900324,0.994312,0.962293,0.031446,0.87648,0.183948,unacc,cluster3
0.675924,0.724038,0.028403,0.976101,0.157738,0.007843,0.709855,0.269388,0.034848,0.900306,0.994313,0.962292,0.031445,0.01459,0.990776,unacc,cluster3
0.67592,0.985021,0.028401,0.976101,0.157736,0.007842,0.709822,0.269391,0.034847,0.900308,0.994312,0.962292,0.031448,0.01459,0.022983,unacc,cluster3
0.675942,0.009385,0.028402,0.976101,0.157747,0.007844,0.709853,0.269388,0.034849,0.900316,0.994312,0.962296,0.031445,0.014589,0.183932,unacc,cluster3
0.675904,0.724017,0.028408,0.976101,0.157756,0.007842,0.990134,0.269369,0.034851,0.900311,0.994313,0.962289,0.03145,0.982149,0.990775,unacc,cluster3
0.6759,0.985019,0.028405,0.9761,0.157755,0.007842,0.990133,0.269373,0.03485,0.900314,0.994312,0.962289,0.031453,0.982149,0.02298,unacc,cluster3
0.675922,0.009384,0.028407,0.976101,0.157765,0.007844,0.990134,0.269369,0.034852,0.900321,0.994312,0.962293,0.03145,0.982147,0.183915,unacc,cluster3
0.675916,0.724007,0.028404,0.9761,0.157749,0.007843,0.012493,0.26939,0.034849,0.900313,0.994313,0.96229,0.031446,0.876491,0.990777,unacc,cluster3
0.675912,0.985019,0.028402,0.9761,0.157748,0.007843,0.012491,0.269394,0.034849,0.900315,0.994312,0.96229,0.03145,0.876491,0.022985,unacc,cluster3
0.675934,0.009383,0.028403,0.9761,0.157758,0.007844,0.012493,0.26939,0.034851,0.900323,0.994312,0.962294,0.031446,0.876481,0.183945,unacc,cluster3
0.008547,0.724046,0.028402,0.976096,0.157753,0.833601,0.70987,0.269386,0.034842,0.900298,0.994313,0.962291,0.031443,0.014589,0.990776,unacc,cluster3
0.008547,0.985022,0.0284,0.976096,0.157752,0.83359,0.709837,0.26939,0.034841,0.9003,0.994312,0.962292,0.031446,0.014589,0.022983,unacc,cluster3
0.008548,0.009385,0.028402,0.976096,0.157762,0.83362,0.709868,0.269387,0.034843,0.900308,0.994312,0.962295,0.031443,0.014588,0.183932,unacc,cluster3
0.008547,0.724025,0.028407,0.976096,0.157771,0.833593,0.990135,0.269368,0.034845,0.900303,0.994313,0.962289,0.031448,0.982148,0.990775,unacc,cluster3
0.008547,0.98502,0.028405,0.976095,0.15777,0.833583,0.990133,0.269372,0.034844,0.900306,0.994313,0.962289,0.031451,0.982148,0.02298,unacc,cluster3
0.008547,0.009384,0.028406,0.976095,0.15778,0.833612,0.990135,0.269368,0.034847,0.900313,0.994313,0.962293,0.031447,0.982147,0.183914,unacc,cluster3
0.008547,0.724015,0.028403,0.976095,0.157765,0.833606,0.012494,0.269389,0.034844,0.900305,0.994313,0.96229,0.031444,0.876486,0.990777,unacc,cluster3
0.008547,0.985019,0.028401,0.976095,0.157763,0.833596,0.012492,0.269393,0.034843,0.900307,0.994312,0.96229,0.031448,0.876487,0.022985,unacc,cluster3
0.008548,0.009384,0.028403,0.976095,0.157774,0.833625,0.012494,0.269389,0.034845,0.900315,0.994312,0.962294,0.031444,0.876477,0.183945,unacc,cluster3
0.985325,0.72406,0.920374,0.976099,0.157769,0.967961,0.709879,0.998192,0.034989,0.900303,0.994314,0.962289,0.031438,0.01459,0.990776,unacc,cluster3
0.985325,0.985023,0.920369,0.976099,0.157767,0.967959,0.709846,0.998192,0.034988,0.900305,0.994313,0.962289,0.031441,0.01459,0.022982,unacc,cluster3
0.985327,0.009386,0.920372,0.976099,0.157778,0.967966,0.709877,0.998192,0.03499,0.900312,0.994313,0.962293,0.031437,0.014589,0.183927,unacc,cluster3
0.985324,0.72404,0.920386,0.976098,0.157787,0.967959,0.990135,0.998192,0.034992,0.900308,0.994314,0.962286,0.031442,0.982149,0.990775,unacc,cluster3
0.985324,0.985021,0.920381,0.976098,0.157786,0.967957,0.990134,0.998192,0.034991,0.90031,0.994313,0.962286,0.031446,0.982149,0.022979,unacc,cluster3
0.985325,0.009385,0.920384,0.976098,0.157796,0.967964,0.990135,0.998192,0.034994,0.900318,0.994313,0.96229,0.031442,0.982148,0.183909,unacc,cluster3
0.985325,0.72403,0.920377,0.976098,0.15778,0.967962,0.012494,0.998192,0.03499,0.90031,0.994314,0.962287,0.031439,0.876492,0.990776,unacc,cluster3
0.985325,0.98502,0.920371,0.976098,0.157779,0.96796,0.012492,0.998192,0.03499,0.900312,0.994313,0.962287,0.031442,0.876493,0.022984,unacc,cluster3
0.985326,0.009384,0.920375,0.976098,0.157789,0.967967,0.012494,0.998192,0.034992,0.900319,0.994313,0.962291,0.031439,0.876483,0.18394,unacc,cluster3
0.675919,0.724035,0.920362,0.976101,0.157735,0.007843,0.709867,0.998192,0.034991,0.900302,0.994313,0.962289,0.031438,0.01459,0.990776,unacc,cluster3
0.675915,0.985021,0.920356,0.976101,0.157733,0.007843,0.709834,0.998192,0.034991,0.900304,0.994313,0.96229,0.031442,0.01459,0.022982,unacc,cluster3
0.675937,0.009385,0.92036,0.976101,0.157744,0.007844,0.709865,0.998192,0.034993,0.900311,0.994312,0.962294,0.031438,0.014589,0.183924,unacc,cluster3
0.675899,0.724015,0.920374,0.976101,0.157753,0.007843,0.990135,0.998192,0.034994,0.900307,0.994314,0.962287,0.031443,0.982149,0.990774,unacc,cluster3
0.675895,0.985019,0.920368,0.9761,0.157751,0.007842,0.990133,0.998192,0.034994,0.900309,0.994313,0.962287,0.031446,0.982149,0.022979,unacc,cluster3
0.675916,0.009384,0.920372,0.976101,0.157762,0.007844,0.990135,0.998192,0.034996,0.900317,0.994313,0.962291,0.031443,0.982148,0.183906,unacc,cluster3
0.675911,0.724005,0.920365,0.9761,0.157746,0.007844,0.012494,0.998192,0.034993,0.900309,0.994313,0.962288,0.03144,0.876493,0.990776,unacc,cluster3
0.675907,0.985019,0.920359,0.9761,0.157745,0.007843,0.012492,0.998192,0.034992,0.900311,0.994313,0.962288,0.031443,0.876494,0.022984,unacc,cluster3
0.675929,0.009383,0.920363,0.9761,0.157755,0.007845,0.012494,0.998192,0.034994,0.900318,0.994312,0.962292,0.031439,0.876484,0.183937,unacc,cluster3
0.008547,0.724043,0.92036,0.976096,0.15775,0.833608,0.709882,0.998192,0.034985,0.900294,0.994314,0.962289,0.031436,0.01459,0.990775,unacc,cluster3
0.008547,0.985021,0.920354,0.976096,0.157749,0.833598,0.709849,0.998192,0.034985,0.900296,0.994313,0.962289,0.031439,0.01459,0.022982,unacc,cluster3
0.008548,0.009385,0.920358,0.976096,0.157759,0.833627,0.70988,0.998192,0.034987,0.900303,0.994313,0.962293,0.031436,0.014588,0.183924,unacc,cluster3
0.008547,0.724023,0.920372,0.976096,0.157768,0.8336,0.990136,0.998192,0.034988,0.900299,0.994314,0.962286,0.031441,0.982149,0.990774,unacc,cluster3
0.008546,0.98502,0.920366,0.976095,0.157767,0.83359,0.990134,0.998192,0.034988,0.900301,0.994313,0.962287,0.031444,0.982149,0.022979,unacc,cluster3
0.008547,0.009384,0.92037,0.976095,0.157777,0.83362,0.990135,0.998192,0.03499,0.900309,0.994313,0.96229,0.031441,0.982147,0.183906,unacc,cluster3
0.008547,0.724013,0.920363,0.976095,0.157761,0.833613,0.012495,0.998192,0.034987,0.900301,0.994314,0.962288,0.031437,0.876489,0.990776,unacc,cluster3
0.008547,0.985019,0.920357,0.976095,0.15776,0.833603,0.012493,0.998192,0.034986,0.900303,0.994313,0.962288,0.031441,0.876489,0.022984,unacc,cluster3
0.008548,0.009384,0.920361,0.976095,0.157771,0.833632,0.012495,0.998192,0.034989,0.90031,0.994313,0.962292,0.031437,0.876479,0.183937,unacc,cluster3
0.985326,0.72405,0.028509,0.976105,0.157755,0.967959,0.709857,0.998193,0.932271,0.02068,0.994312,0.063509,0.031443,0.014591,0.990776,unacc,cluster1
0.985326,0.985022,0.028507,0.976104,0.157754,0.967957,0.709825,0.998193,0.93227,0.020681,0.994311,0.063509,0.031446,0.014591,0.022982,unacc,cluster1
0.985328,0.009385,0.028508,0.976105,0.157764,0.967964,0.709855,0.998193,0.932274,0.020683,0.994311,0.063516,0.031443,0.014589,0.183927,unacc,cluster1
0.985325,0.724029,0.028513,0.976104,0.157773,0.967958,0.990134,0.998192,0.932277,0.020682,0.994312,0.063504,0.031448,0.98215,0.990775,unacc,cluster1
0.985325,0.98502,0.028511,0.976104,0.157772,0.967956,0.990133,0.998192,0.932276,0.020682,0.994312,0.063505,0.031451,0.98215,0.02298,unacc,cluster1
0.985326,0.009384,0.028513,0.976104,0.157782,0.967962,0.990134,0.998192,0.93228,0.020684,0.994311,0.063511,0.031448,0.982148,0.183909,unacc,cluster1
0.985326,0.724019,0.02851,0.976104,0.157766,0.967961,0.012493,0.998193,0.932274,0.020682,0.994312,0.063507,0.031444,0.876495,0.990776,unacc,cluster1
0.985326,0.98502,0.028508,0.976103,0.157765,0.967958,0.012491,0.998193,0.932273,0.020683,0.994311,0.063507,0.031448,0.876496,0.022984,unacc,cluster1
0.985327,0.009384,0.028509,0.976104,0.157775,0.967965,0.012493,0.998193,0.932277,0.020684,0.994311,0.063513,0.031444,0.876486,0.18394,unacc,cluster1
0.675935,0.724025,0.028504,0.976107,0.157721,0.007843,0.709845,0.998193,0.932275,0.02068,0.994311,0.063511,0.031443,0.014591,0.990776,unacc,cluster1
0.675931,0.98502,0.028502,0.976106,0.15772,0.007842,0.709813,0.998193,0.932274,0.020681,0.994311,0.063511,0.031447,0.014591,0.022982,unacc,cluster1
0.675953,0.009384,0.028503,0.976107,0.15773,0.007844,0.709843,0.998193,0.932278,0.020682,0.994311,0.063517,0.031443,0.014589,0.183924,acc,cluster1
0.675915,0.724004,0.028509,0.976106,0.157739,0.007842,0.990134,0.998193,0.932281,0.020681,0.994312,0.063506,0.031448,0.98215,0.990774,unacc,cluster1
0.675911,0.985019,0.028506,0.976106,0.157738,0.007842,0.990132,0.998193,0.93228,0.020682,0.994311,0.063506,0.031452,0.98215,0.022979,unacc,cluster1
0.675932,0.009383,0.028508,0.976106,0.157748,0.007844,0.990134,0.998193,0.932284,0.020684,0.994311,0.063513,0.031448,0.982148,0.183907,acc,cluster1
0.675927,0.723994,0.028505,0.976106,0.157732,0.007843,0.012492,0.998193,0.932278,0.020682,0.994311,0.063508,0.031445,0.876496,0.990776,unacc,cluster1
0.675923,0.985018,0.028503,0.976105,0.157731,0.007843,0.012491,0.998193,0.932277,0.020682,0.994311,0.063508,0.031448,0.876497,0.022984,acc,cluster1
0.675945,0.009383,0.028504,0.976106,0.157741,0.007844,0.012492,0.998193,0.932281,0.020684,0.994311,0.063515,0.031445,0.876487,0.183937,acc,cluster1
0.008548,0.724033,0.028503,0.976102,0.157736,0.8336,0.709861,0.998193,0.932264,0.020678,0.994312,0.06351,0.031441,0.01459,0.990776,unacc,cluster1
0.008548,0.985021,0.028501,0.976101,0.157735,0.83359,0.709828,0.998193,0.932263,0.020679,0.994311,0.063511,0.031445,0.01459,0.022982,unacc,cluster1
0.008549,0.009385,0.028503,0.976102,0.157745,0.83362,0.709859,0.998193,0.932267,0.020681,0.994311,0.063517,0.031441,0.014589,0.183924,unacc,cluster1
0.008547,0.724012,0.028508,0.976101,0.157754,0.833593,0.990135,0.998193,0.93227,0.02068,0.994312,0.063506,0.031446,0.982149,0.990774,unacc,cluster1
0.008547,0.985019,0.028506,0.976101,0.157753,0.833583,0.990133,0.998193,0.932269,0.02068,0.994312,0.063506,0.03145,0.982149,0.022979,unacc,cluster1
0.008548,0.009384,0.028507,0.976101,0.157764,0.833612,0.990134,0.998193,0.932273,0.020682,0.994311,0.063512,0.031446,0.982148,0.183906,acc,cluster1
0.008548,0.724002,0.028505,0.976101,0.157748,0.833605,0.012493,0.998193,0.932267,0.02068,0.994312,0.063508,0.031443,0.876492,0.990776,unacc,cluster1
0.008547,0.985018,0.028502,0.9761,0.157746,0.833595,0.012491,0.998193,0.932266,0.020681,0.994311,0.063508,0.031446,0.876493,0.022984,acc,cluster1
0.008548,0.009383,0.028504,0.976101,0.157757,0.833625,0.012493,0.998193,0.93227,0.020682,0.994311,0.063515,0.031443,0.876482,0.183937,acc,cluster1
0.985324,0.724057,0.920099,0.976102,0.15774,0.967955,0.709826,0.268523,0.932063,0.020678,0.994312,0.063504,0.031445,0.014588,0.990775,unacc,cluster1
0.985324,0.985022,0.920093,0.976102,0.157739,0.967953,0.709794,0.268527,0.932062,0.020679,0.994311,0.063504,0.031448,0.014588,0.022981,unacc,cluster1
0.985325,0.009386,0.920097,0.976102,0.157749,0.967959,0.709825,0.268523,0.932066,0.020681,0.994311,0.06351,0.031445,0.014587,0.183921,unacc,cluster1
0.985323,0.724036,0.920111,0.976102,0.157758,0.967953,0.990133,0.268505,0.932069,0.02068,0.994312,0.063499,0.03145,0.982147,0.990774,unacc,cluster1
0.985322,0.985021,0.920105,0.976101,0.157757,0.967951,0.990131,0.268508,0.932068,0.02068,0.994311,0.063499,0.031453,0.982147,0.022979,unacc,cluster1
0.985324,0.009385,0.920109,0.976102,0.157767,0.967958,0.990133,0.268505,0.932072,0.020682,0.994311,0.063506,0.031449,0.982145,0.183904,unacc,cluster1
0.985324,0.724027,0.920102,0.976101,0.157752,0.967956,0.012491,0.268526,0.932066,0.02068,0.994312,0.063501,0.031446,0.876476,0.990776,unacc,cluster1
0.985323,0.98502,0.920096,0.976101,0.15775,0.967954,0.012489,0.268529,0.932065,0.020681,0.994311,0.063502,0.03145,0.876476,0.022983,unacc,cluster1
0.985325,0.009384,0.9201,0.976101,0.157761,0.96796,0.012491,0.268526,0.932069,0.020682,0.994311,0.063508,0.031446,0.876466,0.183934,unacc,cluster1
0.675899,0.724032,0.920087,0.976104,0.157706,0.007842,0.709815,0.268542,0.932067,0.020678,0.994311,0.063505,0.031445,0.014588,0.990775,unacc,cluster1
0.675896,0.985021,0.920081,0.976104,0.157705,0.007841,0.709782,0.268546,0.932066,0.020679,0.994311,0.063505,0.031449,0.014588,0.022981,unacc,cluster1
0.675917,0.009385,0.920085,0.976104,0.157715,0.007843,0.709813,0.268543,0.93207,0.02068,0.994311,0.063512,0.031445,0.014587,0.183919,acc,cluster1
0.675879,0.724011,0.920099,0.976104,0.157724,0.007841,0.990132,0.268524,0.932073,0.020679,0.994312,0.0635,0.03145,0.982147,0.990774,unacc,cluster1
0.675876,0.985019,0.920093,0.976103,0.157723,0.007841,0.990131,0.268528,0.932072,0.02068,0.994311,0.063501,0.031454,0.982147,0.022978,unacc,cluster1
0.675897,0.009384,0.920097,0.976104,0.157733,0.007842,0.990132,0.268524,0.932076,0.020682,0.994311,0.063507,0.03145,0.982145,0.183901,acc,cluster1
0.675891,0.724002,0.92009,0.976104,0.157718,0.007842,0.012491,0.268545,0.93207,0.02068,0.994311,0.063503,0.031447,0.876477,0.990776,unacc,cluster1
0.675888,0.985018,0.920084,0.976103,0.157716,0.007841,0.012489,0.268548,0.932069,0.02068,0.994311,0.063503,0.03145,0.876478,0.022983,acc,cluster1
0.675909,0.009383,0.920088,0.976104,0.157727,0.007843,0.012491,0.268545,0.932073,0.020682,0.994311,0.063509,0.031447,0.876467,0.183932,acc,cluster1
0.008547,0.72404,0.920085,0.976099,0.157722,0.83358,0.70983,0.268541,0.932056,0.020676,0.994312,0.063505,0.031443,0.014588,0.990775,unacc,cluster1
0.008546,0.985021,0.920079,0.976099,0.15772,0.833569,0.709797,0.268545,0.932055,0.020677,0.994311,0.063505,0.031447,0.014588,0.022981,unacc,cluster1
0.008547,0.009385,0.920083,0.976099,0.157731,0.833599,0.709828,0.268541,0.932059,0.020679,0.994311,0.063511,0.031443,0.014586,0.183919,acc,cluster1
0.008546,0.72402,0.920097,0.976099,0.15774,0.833572,0.990133,0.268523,0.932062,0.020678,0.994312,0.0635,0.031448,0.982146,0.990774,unacc,cluster1
0.008546,0.98502,0.920091,0.976098,0.157738,0.833562,0.990132,0.268527,0.932061,0.020678,0.994312,0.0635,0.031452,0.982146,0.022978,acc,cluster1
0.008546,0.009384,0.920095,0.976099,0.157749,0.833591,0.990133,0.268523,0.932065,0.02068,0.994311,0.063507,0.031448,0.982144,0.183901,acc,cluster1
0.008546,0.72401,0.920088,0.976099,0.157733,0.833585,0.012492,0.268544,0.932059,0.020678,0.994312,0.063502,0.031445,0.876472,0.990776,unacc,cluster1
0.008546,0.985019,0.920082,0.976098,0.157732,0.833575,0.01249,0.268547,0.932058,0.020678,0.994311,0.063503,0.031448,0.876473,0.022983,acc,cluster1
0.008547,0.009384,0.920086,0.976098,0.157742,0.833604,0.012491,0.268544,0.932062,0.02068,0.994311,0.063509,0.031445,0.876463,0.183931,acc,cluster1
0.985327,0.724053,0.028405,0.976105,0.157767,0.967959,0.709857,0.269369,0.034841,0.02068,0.994312,0.063509,0.031448,0.014591,0.990776,unacc,cluster1
0.985327,0.985022,0.028403,0.976104,0.157765,0.967956,0.709824,0.269373,0.03484,0.020681,0.994311,0.06351,0.031451,0.014591,0.022983,unacc,cluster1
0.985328,0.009386,0.028404,0.976105,0.157776,0.967963,0.709855,0.26937,0.034843,0.020683,0.994311,0.063516,0.031447,0.014589,0.18393,unacc,cluster1
0.985325,0.724032,0.028409,0.976104,0.157785,0.967957,0.990134,0.269351,0.034844,0.020682,0.994312,0.063505,0.031452,0.98215,0.990775,unacc,cluster1
0.985325,0.985021,0.028407,0.976104,0.157784,0.967955,0.990133,0.269355,0.034844,0.020682,0.994311,0.063505,0.031456,0.98215,0.02298,unacc,cluster1
0.985327,0.009385,0.028409,0.976104,0.157794,0.967961,0.990134,0.269351,0.034846,0.020684,0.994311,0.063511,0.031452,0.982148,0.183912,unacc,cluster1
0.985326,0.724023,0.028406,0.976104,0.157778,0.96796,0.012493,0.269372,0.034843,0.020682,0.994312,0.063507,0.031449,0.876496,0.990777,unacc,cluster1
0.985326,0.98502,0.028404,0.976103,0.157777,0.967958,0.012491,0.269376,0.034842,0.020682,0.994311,0.063507,0.031453,0.876497,0.022984,unacc,cluster1
0.985327,0.009384,0.028405,0.976104,0.157787,0.967964,0.012493,0.269372,0.034844,0.020684,0.994311,0.063514,0.031449,0.876487,0.183943,unacc,cluster1
0.67594,0.724028,0.0284,0.976107,0.157733,0.007843,0.709845,0.269389,0.034843,0.02068,0.994311,0.063511,0.031448,0.014591,0.990776,unacc,cluster1
0.675936,0.98502,0.028398,0.976106,0.157731,0.007842,0.709812,0.269392,0.034843,0.020681,0.994311,0.063511,0.031452,0.014591,0.022982,unacc,cluster1
0.675958,0.009384,0.0284,0.976107,0.157742,0.007844,0.709843,0.269389,0.034845,0.020682,0.994311,0.063517,0.031448,0.01459,0.183927,acc,cluster1
0.67592,0.724007,0.028405,0.976106,0.157751,0.007842,0.990134,0.26937,0.034847,0.020681,0.994312,0.063506,0.031453,0.98215,0.990775,unacc,cluster1
0.675916,0.985019,0.028403,0.976106,0.157749,0.007842,0.990132,0.269374,0.034846,0.020682,0.994311,0.063506,0.031456,0.98215,0.02298,acc,cluster1
0.675938,0.009383,0.028404,0.976106,0.15776,0.007843,0.990134,0.26937,0.034848,0.020683,0.994311,0.063513,0.031453,0.982148,0.183909,acc,cluster1
0.675932,0.723998,0.028401,0.976106,0.157744,0.007843,0.012492,0.269391,0.034845,0.020682,0.994311,0.063508,0.03145,0.876497,0.990776,unacc,cluster1
0.675928,0.985018,0.028399,0.976106,0.157743,0.007842,0.01249,0.269395,0.034844,0.020682,0.994311,0.063509,0.031453,0.876498,0.022984,acc,cluster1
0.67595,0.009383,0.028401,0.976106,0.157753,0.007844,0.012492,0.269391,0.034847,0.020684,0.99431,0.063515,0.031449,0.876488,0.18394,acc,cluster1
0.008548,0.724036,0.0284,0.976102,0.157748,0.833597,0.70986,0.269388,0.034837,0.020678,0.994312,0.06351,0.031446,0.01459,0.990776,unacc,cluster1
0.008548,0.985021,0.028397,0.976101,0.157747,0.833586,0.709828,0.269391,0.034837,0.020679,0.994311,0.063511,0.03145,0.01459,0.022982,unacc,cluster1
0.008549,0.009385,0.028399,0.976102,0.157757,0.833616,0.709858,0.269388,0.034839,0.02068,0.994311,0.063517,0.031446,0.014589,0.183927,acc,cluster1
0.008547,0.724016,0.028404,0.976101,0.157766,0.833589,0.990134,0.269369,0.034841,0.020679,0.994312,0.063506,0.031451,0.982149,0.990775,unacc,cluster1
0.008547,0.985019,0.028402,0.976101,0.157765,0.833579,0.990133,0.269373,0.03484,0.02068,0.994312,0.063506,0.031454,0.982149,0.022979,acc,cluster1
0.008548,0.009384,0.028403,0.976101,0.157775,0.833609,0.990134,0.269369,0.034842,0.020682,0.994311,0.063512,0.031451,0.982148,0.183909,acc,cluster1
0.008548,0.724006,0.028401,0.976101,0.157759,0.833602,0.012493,0.26939,0.034839,0.02068,0.994312,0.063508,0.031448,0.876493,0.990776,unacc,cluster1
0.008548,0.985019,0.028399,0.976101,0.157758,0.833592,0.012491,0.269394,0.034839,0.02068,0.994311,0.063508,0.031451,0.876494,0.022984,acc,cluster1
0.008549,0.009383,0.0284,0.976101,0.157769,0.833621,0.012493,0.26939,0.034841,0.020682,0.994311,0.063515,0.031447,0.876483,0.18394,acc,cluster1
0.985326,0.724051,0.920367,0.976105,0.157764,0.96796,0.709869,0.998192,0.034984,0.020679,0.994313,0.063506,0.031441,0.014591,0.990775,unacc,cluster1
0.985326,0.985022,0.920361,0.976104,0.157762,0.967958,0.709836,0.998192,0.034984,0.02068,0.994312,0.063506,0.031444,0.014591,0.022981,unacc,cluster1
0.985328,0.009385,0.920365,0.976105,0.157773,0.967965,0.709867,0.998192,0.034986,0.020682,0.994312,0.063513,0.031441,0.01459,0.183921,unacc,cluster1
0.985325,0.72403,0.920379,0.976104,0.157782,0.967959,0.990135,0.998192,0.034988,0.020681,0.994313,0.063501,0.031446,0.98215,0.990774,unacc,cluster1
0.985325,0.98502,0.920373,0.976104,0.15778,0.967956,0.990133,0.998192,0.034987,0.020681,0.994312,0.063501,0.031449,0.98215,0.022979,unacc,cluster1
0.985326,0.009385,0.920377,0.976104,0.157791,0.967963,0.990135,0.998192,0.034989,0.020683,0.994312,0.063508,0.031445,0.982149,0.183904,unacc,cluster1
0.985326,0.72402,0.920369,0.976104,0.157775,0.967961,0.012494,0.998192,0.034986,0.020681,0.994313,0.063503,0.031442,0.876499,0.990776,unacc,cluster1
